Application_ID,Companies,Job_Title,Educational Degree,Location,Experience_Years,Number of Skills,Source of Application,Application_Received,Last_Updated,Salary,Applicant Selected
APP1000896,Microsoft,Data Scientist,M.Tech,Bangalore,4,5,Company Website,2025-01-27 19:54:19,2025-02-04 18:41:04,1784000,1
APP1000314,Capgemini,Software Developer,B.Tech,Lucknow,4,2,Naukri,2024-04-05 22:09:39,2024-06-12 23:08:24,1116000,0
APP1000137,Tech Mahindra,Software Developer,B.Tech,Ahmedabad,5,4,LinkedIn,2025-05-29 06:50:41,2025-08-01 08:11:47,1123000,1
APP1000871,HealthTechY,Software Developer,MCA,Kolkata,5,3,Naukri,2024-08-11 18:52:40,2024-09-29 22:58:44,1136000,1
APP1001431,Capgemini,Software Developer,B.Tech,Chandigarh,8,2,Job Fair,2024-10-26 04:10:42,2024-11-30 20:38:54,1233000,0
APP1001155,Amazon,Backend Engineer,B.Tech,Delhi NCR,4,3,LinkedIn,2024-07-25 11:54:10,2024-08-20 14:37:53,1462000,0
APP1000179,Microsoft,Software Developer,B.Tech,Kolkata,8,4,Employee Referral,2025-04-23 20:47:49,2025-04-24 10:40:35,1622000,0
APP1000979,Flipkart,Software Developer,B.Tech,Delhi NCR,3,4,Indeed,2024-06-20 01:29:38,2024-08-01 13:32:36,1066000,0
APP1000407,Reliance Jio,Software Developer,B.Tech,Kolkata,1,3,Indeed,2024-08-27 11:47:56,2024-09-11 22:52:52,960000,0
APP1001055,Amazon,Software Developer,B.Tech,Hyderabad,6,5,LinkedIn,2025-03-19 00:43:32,2025-04-20 09:04:42,1532000,1
APP1000999,Microsoft,Data Scientist,B.Tech,Hyderabad,4,3,Indeed,2025-01-28 14:58:32,2025-04-14 02:31:42,1598000,0
APP1001491,Capgemini,Business Analyst,B.Tech,Ahmedabad,7,2,Indeed,2024-06-24 10:55:10,2024-07-04 00:00:01,1144000,0
APP1000327,Deloitte,Business Analyst,MCA,Chennai,6,4,LinkedIn,2024-03-23 01:18:46,2024-05-26 18:35:48,1316000,1
APP1000904,Byju's,Sales Executive,B.Com,Bangalore,6,2,LinkedIn,2025-05-30 05:22:33,2025-08-26 02:13:29,759000,1
APP1001479,Tech Mahindra,Software Developer,M.Tech,Bangalore,8,4,Employee Referral,2024-09-17 23:39:00,2024-09-27 13:47:41,1459000,1
APP1000198,Byju's,Sales Executive,MBA,Chandigarh,6,5,Naukri,2024-02-06 16:16:33,2024-04-29 17:21:52,1003000,1
APP1001468,Paytm,Backend Engineer,M.Tech,Chandigarh,7,5,Company Website,2025-08-30 04:53:17,2025-09-10 11:59:26,1427000,1
APP1001489,Deloitte,Chartered Accountant,Chartered Accountant,Jaipur,6,3,LinkedIn,2024-08-25 00:39:25,2024-10-10 17:05:39,1507000,0
APP1001047,Paytm,Backend Engineer,MCA,Pune,2,4,Employee Referral,2024-11-26 03:04:39,2025-01-27 17:00:11,1148000,1
APP1000125,TCS,Data Analyst,MCA,Delhi NCR,5,5,Employee Referral,2025-06-14 09:04:56,2025-07-15 03:11:40,1108000,1
APP1001416,Capgemini,Software Developer,B.Tech,Jaipur,4,5,Naukri,2025-08-29 11:06:08,2025-09-10 11:59:26,1128000,1
APP1001022,Byju's,Sales Executive,MBA,Lucknow,2,2,Employee Referral,2025-01-22 04:17:49,2025-03-17 07:03:52,761000,1
APP1001118,Deloitte,Chartered Accountant,Chartered Accountant,Kolkata,10,6,LinkedIn,2025-05-21 05:20:54,2025-06-23 06:38:10,1668000,1
APP1000985,HCL,Backend Engineer,B.Tech,Pune,6,6,Company Website,2025-07-19 19:57:49,2025-09-10 11:59:26,1238000,1
APP1000110,HCL,Software Developer,B.Tech,Hyderabad,5,5,LinkedIn,2024-04-30 02:17:49,2024-05-16 00:07:58,1191000,1
APP1001428,Accenture,Software Developer,B.Tech,Ahmedabad,4,3,LinkedIn,2024-04-10 19:28:18,2024-05-31 13:01:56,1144000,0
APP1000808,Tech Mahindra,Data Analyst,MCA,Delhi NCR,2,4,Naukri,2024-11-05 07:17:12,2024-12-28 05:14:02,1034000,1
APP1001033,Swiggy,Backend Engineer,B.Tech,Hyderabad,2,6,Naukri,2024-06-27 03:13:48,2024-07-18 08:08:17,1118000,0
APP1000331,Microsoft,Software Developer,MCA,Delhi NCR,1,4,Naukri,2025-06-15 00:24:30,2025-09-05 16:39:41,1401000,0
APP1001346,TCS,Software Developer,B.Tech,Bangalore,5,4,Indeed,2025-08-07 02:47:29,2025-08-13 05:37:15,1160000,1
APP1000860,Accenture,Software Developer,B.Tech,Kolkata,10,3,Naukri,2025-07-31 10:32:39,2025-08-03 01:35:26,1346000,0
APP1000400,Flipkart,Software Developer,B.Tech,Ahmedabad,8,2,Company Website,2025-07-08 01:36:45,2025-09-07 03:49:18,1246000,0
APP1001265,Accenture,Business Analyst,B.Tech,Lucknow,4,5,Employee Referral,2024-05-29 23:18:30,2024-08-02 05:56:05,1051000,1
APP1000836,StartUpX,Frontend Developer,B.Tech,Delhi NCR,3,4,LinkedIn,2024-07-06 00:37:30,2024-09-16 01:08:13,897000,1
APP1001456,HCL,Software Developer,B.Tech,Kolkata,6,4,Indeed,2025-07-11 02:21:15,2025-09-10 11:59:26,1201000,1
APP1000213,Accenture,Software Developer,B.Tech,Pune,6,5,Naukri,2024-04-20 22:58:42,2024-04-27 07:17:00,1181000,1
APP1001239,TCS,Data Analyst,B.Tech,Ahmedabad,0,2,Company Website,2024-08-05 21:37:09,2024-09-05 07:45:43,787000,0
APP1000659,Paytm,Software Developer,B.Tech,Mumbai,4,2,Job Fair,2024-04-27 05:22:14,2024-07-14 08:31:44,1119000,0
APP1000171,Google,ML Engineer,M.Tech,Jaipur,0,5,Naukri,2024-04-05 14:57:55,2024-05-12 10:13:55,1624000,1
APP1000136,Zomato,Sales Executive,MBA,Lucknow,5,6,Naukri,2024-04-10 05:23:21,2024-06-07 14:24:59,1151000,1
APP1000946,Zomato,Backend Engineer,B.Tech,Chandigarh,4,6,Employee Referral,2024-08-23 12:31:09,2024-11-03 04:06:46,1168000,1
APP1001189,Zomato,Backend Engineer,M.Tech,Ahmedabad,10,5,Indeed,2024-06-26 06:00:36,2024-08-30 11:36:16,1593000,1
APP1001254,Capgemini,Software Developer,M.Tech,Mumbai,4,5,Employee Referral,2024-02-01 17:23:00,2024-03-17 23:45:56,1238000,1
APP1001237,Wipro,Software Developer,B.Tech,Lucknow,4,5,Naukri,2024-11-22 03:41:15,2024-12-30 03:08:07,1157000,1
APP1001151,Wipro,Software Developer,M.Tech,Ahmedabad,2,6,LinkedIn,2025-08-23 01:24:00,2025-08-29 19:31:15,1201000,1
APP1000369,Infosys,Software Developer,M.Tech,Chandigarh,4,6,Job Fair,2024-11-04 18:10:00,2025-01-01 03:52:33,1284000,1
APP1000888,Byju's,Sales Executive,B.Com,Ahmedabad,4,3,Employee Referral,2025-05-07 18:37:56,2025-05-21 21:57:24,702000,0
APP1001450,Amazon,Backend Engineer,MCA,Jaipur,1,6,Naukri,2025-02-21 15:46:09,2025-02-27 02:25:56,1437000,0
APP1000617,Wipro,Software Developer,B.Tech,Lucknow,0,4,Employee Referral,2024-11-15 14:56:47,2024-12-09 05:43:27,925000,0
APP1000543,Amazon,Backend Engineer,B.Tech,Chennai,7,5,Company Website,2025-04-29 18:58:13,2025-06-25 23:32:16,1530000,1
APP1000580,Google,Data Scientist,M.Tech,Jaipur,4,2,Employee Referral,2025-02-19 06:19:48,2025-04-23 06:04:47,1721000,0
APP1000812,Capgemini,Software Developer,B.Tech,Delhi NCR,4,3,LinkedIn,2025-04-17 06:54:21,2025-05-02 04:41:12,1075000,0
APP1000930,TCS,Software Developer,B.Tech,Kolkata,4,4,Naukri,2024-06-06 18:48:09,2024-06-22 15:14:00,1169000,1
APP1001220,Google,Software Developer,B.Tech,Mumbai,6,2,Employee Referral,2025-04-12 10:27:14,2025-04-22 09:18:17,1503000,0
APP1001494,Paytm,Financial Analyst,M.Com,Pune,6,2,Company Website,2024-04-03 14:56:42,2024-06-18 04:43:31,1226000,0
APP1000675,StartUpX,Software Developer,B.Tech,Delhi NCR,3,3,Company Website,2025-02-13 10:15:47,2025-03-14 17:02:30,884000,1
APP1000232,TCS,Data Analyst,B.Tech,Mumbai,2,6,Employee Referral,2024-09-19 06:46:44,2024-11-08 23:49:35,949000,0
APP1000579,Deloitte,Chartered Accountant,Chartered Accountant,Ahmedabad,8,5,Company Website,2025-01-17 20:20:08,2025-02-09 16:07:21,1616000,1
APP1000644,TCS,Data Analyst,MCA,Jaipur,4,3,Employee Referral,2025-04-16 03:48:50,2025-05-14 09:06:19,1075000,0
APP1000437,Ola,Backend Engineer,B.Tech,Chennai,4,2,Employee Referral,2024-09-03 16:09:15,2024-11-26 10:05:04,1120000,0
APP1001111,Adobe,ML Engineer,M.Tech,Pune,1,2,Company Website,2024-01-03 00:20:58,2024-03-08 19:49:13,1619000,0
APP1001214,StartUpX,Software Developer,B.Tech,Pune,4,5,Company Website,2024-01-09 02:25:46,2024-03-07 03:08:35,957000,1
APP1000935,Ola,Software Developer,B.Tech,Hyderabad,8,4,LinkedIn,2024-08-18 16:05:53,2024-11-10 18:03:44,1235000,1
APP1001018,Microsoft,Data Scientist,B.Tech,Delhi NCR,0,5,Company Website,2024-12-29 21:45:45,2025-01-04 17:36:01,1469000,0
APP1000620,Paytm,Backend Engineer,B.Tech,Chandigarh,4,5,Employee Referral,2025-07-31 02:47:19,2025-08-02 12:29:26,1186000,1
APP1001399,Flipkart,Software Developer,M.Tech,Jaipur,6,2,LinkedIn,2024-02-27 00:17:07,2024-03-08 17:12:20,1331000,0
APP1001021,Capgemini,Business Analyst,MBA,Ahmedabad,0,5,Indeed,2024-09-28 06:04:14,2024-11-28 23:15:36,1092000,0
APP1001402,Google,Data Scientist,PhD,Chennai,9,2,Company Website,2025-02-17 01:58:03,2025-04-22 22:12:49,1997000,0
APP1001379,Swiggy,Backend Engineer,B.Tech,Bangalore,5,4,Naukri,2025-01-11 17:24:57,2025-01-15 19:17:07,1176000,1
APP1000442,HealthTechY,Data Scientist,M.Tech,Hyderabad,4,5,Employee Referral,2024-04-13 11:49:58,2024-06-17 08:16:26,1238000,1
APP1000140,HCL,Software Developer,B.Tech,Ahmedabad,6,3,Company Website,2025-03-31 07:08:16,2025-04-14 12:42:32,1187000,0
APP1000555,Paytm,Backend Engineer,B.Tech,Jaipur,4,2,Employee Referral,2024-09-23 14:30:57,2024-11-16 22:26:59,1113000,0
APP1000011,Wipro,Software Developer,B.Tech,Bangalore,6,3,Company Website,2024-08-08 03:47:20,2024-09-03 21:31:45,1140000,0
APP1000008,HealthTechY,Software Developer,M.Tech,Chennai,5,4,Naukri,2025-02-14 20:21:44,2025-03-29 12:19:09,1207000,1
APP1000910,HealthTechY,Software Developer,B.Tech,Ahmedabad,6,6,Naukri,2024-12-10 10:57:55,2025-01-30 01:17:19,1038000,1
APP1000665,Paytm,Backend Engineer,B.Tech,Delhi NCR,8,4,Company Website,2024-08-07 09:29:38,2024-10-19 05:10:12,1259000,1
APP1000480,HealthTechY,Backend Engineer,MCA,Kolkata,2,4,Naukri,2024-10-12 13:12:11,2024-12-21 13:52:42,1069000,1
APP1000361,Wipro,Software Developer,MCA,Ahmedabad,6,6,Indeed,2024-03-22 15:55:03,2024-05-12 19:15:36,1385000,1
APP1001227,Wipro,Data Analyst,B.Tech,Delhi NCR,0,2,Company Website,2024-11-17 22:32:35,2025-02-07 20:36:11,741000,0
APP1000776,HealthTechY,Backend Engineer,B.Tech,Mumbai,2,4,Employee Referral,2024-08-07 02:03:55,2024-09-14 08:40:44,880000,1
APP1000339,Google,ML Engineer,M.Tech,Ahmedabad,1,5,Employee Referral,2025-01-30 21:03:13,2025-02-24 06:53:54,1605000,0
APP1001444,Paytm,Backend Engineer,B.Tech,Hyderabad,6,4,Indeed,2025-03-27 17:38:27,2025-05-20 07:52:33,1200000,1
APP1000141,Paytm,Software Developer,B.Tech,Lucknow,5,3,Naukri,2025-07-12 21:41:31,2025-08-24 02:38:36,1125000,0
APP1000346,Capgemini,Business Analyst,B.Tech,Kolkata,2,4,LinkedIn,2024-10-04 14:38:12,2024-11-17 05:21:19,1040000,0
APP1000517,HCL,Software Developer,MCA,Ahmedabad,5,4,Employee Referral,2025-02-07 19:37:38,2025-02-09 15:08:59,1244000,1
APP1001266,Swiggy,Software Developer,B.Tech,Mumbai,10,2,Employee Referral,2024-09-26 00:44:58,2024-11-07 02:11:37,1339000,0
APP1000166,HealthTechY,Backend Engineer,B.Tech,Ahmedabad,5,3,Naukri,2025-07-22 22:18:22,2025-09-10 11:59:26,1036000,1
APP1001069,Capgemini,Software Developer,B.Tech,Kolkata,2,6,Employee Referral,2025-03-12 08:11:33,2025-05-23 20:19:35,1075000,0
APP1001205,Microsoft,Software Developer,MCA,Lucknow,6,4,Naukri,2024-04-05 04:27:24,2024-04-20 06:56:44,1642000,1
APP1000413,StartUpX,Backend Engineer,B.Tech,Delhi NCR,5,6,LinkedIn,2025-02-04 18:16:06,2025-02-06 04:00:29,1089000,1
APP1000587,Google,Software Developer,MCA,Jaipur,8,6,LinkedIn,2024-10-23 00:45:10,2024-11-27 14:27:40,1691000,1
APP1000518,Accenture,Business Analyst,MBA,Mumbai,2,6,Employee Referral,2025-02-08 05:50:21,2025-04-22 03:28:12,1162000,1
APP1000298,Adobe,Software Developer,B.Tech,Kolkata,8,6,Employee Referral,2025-04-13 03:39:58,2025-05-19 00:06:23,1572000,1
APP1000957,Paytm,Backend Engineer,B.Tech,Bangalore,6,4,Employee Referral,2025-08-17 16:30:04,2025-08-21 07:18:19,1229000,1
APP1001100,Ola,Software Developer,M.Tech,Chandigarh,4,4,LinkedIn,2025-01-20 06:02:33,2025-02-10 17:57:59,1246000,1
APP1000375,TCS,Data Analyst,B.Tech,Bangalore,4,4,LinkedIn,2024-08-18 15:44:47,2024-10-31 13:15:54,922000,1
APP1000255,Flipkart,Backend Engineer,B.Tech,Jaipur,9,3,Employee Referral,2025-05-07 11:00:50,2025-07-13 18:18:08,1276000,0
APP1001375,Reliance Jio,Sales Executive,MBA,Kolkata,5,4,Naukri,2024-08-21 07:02:39,2024-10-05 06:02:13,1116000,0
APP1001380,Google,Data Scientist,M.Tech,Lucknow,0,2,Indeed,2025-06-21 18:34:04,2025-08-16 19:53:25,1535000,0
APP1000902,Microsoft,Data Scientist,M.Tech,Pune,3,5,LinkedIn,2024-05-02 21:49:03,2024-07-02 23:58:58,1653000,1
APP1001413,Byju's,Sales Executive,B.Com,Chennai,1,2,Employee Referral,2024-03-21 01:42:31,2024-04-24 02:38:51,516000,1
APP1000723,Swiggy,Software Developer,B.Tech,Kolkata,1,4,Naukri,2025-08-19 00:14:09,2025-08-31 21:07:39,967000,0
APP1000006,Zomato,Backend Engineer,B.Tech,Ahmedabad,6,3,LinkedIn,2025-08-16 18:41:03,2025-09-10 11:59:26,1234000,0
APP1001447,Reliance Jio,Sales Executive,B.Com,Hyderabad,4,5,Employee Referral,2025-09-07 21:26:53,2025-09-10 11:59:26,851000,1
APP1000892,Reliance Jio,Backend Engineer,M.Tech,Chennai,5,6,Employee Referral,2024-05-20 20:06:40,2024-07-15 15:10:10,1337000,1
APP1001076,Adobe,Frontend Developer,MCA,Delhi NCR,4,4,Job Fair,2024-12-02 21:01:13,2025-02-13 08:01:11,1473000,1
APP1001301,Capgemini,Business Analyst,MBA,Hyderabad,4,6,LinkedIn,2024-04-08 03:14:22,2024-05-06 19:06:52,1270000,1
APP1000943,Flipkart,Software Developer,B.Tech,Hyderabad,3,5,Employee Referral,2024-11-03 09:06:39,2024-12-11 06:27:31,1066000,0
APP1000530,Flipkart,Software Developer,B.Tech,Mumbai,6,5,Company Website,2025-02-02 06:22:53,2025-04-29 08:57:13,1169000,1
APP1001075,Google,Software Developer,M.Tech,Jaipur,2,4,LinkedIn,2024-07-09 20:15:14,2024-08-30 13:53:40,1484000,0
APP1000461,Paytm,Backend Engineer,B.Tech,Mumbai,4,6,Naukri,2025-02-21 19:05:55,2025-05-20 09:33:06,1205000,1
APP1001336,Paytm,Backend Engineer,M.Tech,Hyderabad,6,4,Company Website,2024-04-26 08:03:07,2024-07-03 13:57:55,1350000,1
APP1000660,Accenture,Software Developer,B.Tech,Jaipur,2,6,Company Website,2024-02-25 17:34:31,2024-04-27 22:46:03,1068000,1
APP1000842,Amazon,Backend Engineer,M.Tech,Lucknow,5,5,Employee Referral,2024-03-26 04:21:04,2024-05-01 01:06:31,1640000,1
APP1000003,Infosys,Web Developer,B.Tech,Mumbai,5,3,Employee Referral,2025-02-19 11:58:22,2025-04-04 08:43:15,1108000,0
APP1000565,Amazon,Software Developer,B.Tech,Bangalore,3,2,Company Website,2024-04-15 07:37:25,2024-05-30 03:33:37,1353000,0
APP1000373,TCS,Software Developer,M.Tech,Chandigarh,5,6,Employee Referral,2025-04-16 23:13:25,2025-04-18 21:29:13,1317000,1
APP1000505,Microsoft,Data Scientist,PhD,Mumbai,5,6,Employee Referral,2024-09-18 04:38:44,2024-11-17 21:06:44,1920000,1
APP1000993,Infosys,Software Developer,B.Tech,Jaipur,6,4,Employee Referral,2024-06-07 17:27:42,2024-08-16 23:02:43,1235000,1
APP1001376,Microsoft,Backend Engineer,M.Tech,Delhi NCR,6,2,LinkedIn,2024-11-15 14:07:37,2025-01-06 12:46:25,1673000,0
APP1000154,Zomato,Sales Executive,MBA,Chennai,4,4,LinkedIn,2024-08-17 04:59:39,2024-10-19 23:34:49,1075000,1
APP1000051,Zomato,Software Developer,M.Tech,Bangalore,2,5,Indeed,2024-11-08 04:52:38,2024-12-18 06:18:02,1192000,1
APP1000245,HealthTechY,Software Developer,M.Tech,Pune,4,5,Employee Referral,2024-12-09 09:15:59,2024-12-17 07:02:20,1112000,1
APP1000959,Adobe,Software Developer,B.Tech,Bangalore,8,2,LinkedIn,2024-02-06 03:32:24,2024-04-09 11:25:09,1562000,1
APP1000204,HealthTechY,Backend Engineer,MCA,Hyderabad,5,3,Job Fair,2024-05-21 00:15:59,2024-07-26 13:06:23,1181000,1
APP1000229,Flipkart,Software Developer,B.Tech,Kolkata,2,4,LinkedIn,2025-03-03 02:29:54,2025-05-28 16:03:02,1042000,0
APP1001086,Tech Mahindra,Software Developer,B.Tech,Hyderabad,2,2,Employee Referral,2025-07-20 03:24:49,2025-08-25 07:11:01,1058000,0
APP1000203,Capgemini,Software Developer,B.Tech,Hyderabad,8,3,LinkedIn,2024-01-07 21:27:20,2024-03-05 13:20:24,1289000,0
APP1001198,Tech Mahindra,Software Developer,B.Tech,Pune,6,4,LinkedIn,2025-04-29 20:17:15,2025-07-11 06:21:05,1225000,1
APP1000879,Google,Software Developer,B.Tech,Ahmedabad,6,6,Naukri,2024-11-07 17:26:43,2025-02-02 02:17:55,1489000,1
APP1001482,Microsoft,Data Scientist,M.Tech,Hyderabad,6,2,Employee Referral,2024-10-09 19:40:15,2024-12-15 20:59:39,1767000,0
APP1000696,Ola,Backend Engineer,M.Tech,Jaipur,5,4,Naukri,2025-06-02 12:50:39,2025-06-25 14:58:36,1280000,1
APP1000916,Wipro,Data Analyst,BCA,Mumbai,6,3,Naukri,2024-05-24 15:39:38,2024-07-18 09:54:22,977000,1
APP1000569,Microsoft,Backend Engineer,M.Tech,Chandigarh,7,4,Naukri,2024-02-04 13:06:38,2024-04-16 17:26:35,1708000,1
APP1000654,HealthTechY,Data Scientist,M.Tech,Jaipur,1,3,LinkedIn,2025-01-16 16:10:22,2025-03-08 10:58:07,1136000,1
APP1000553,Amazon,Backend Engineer,B.Tech,Chennai,1,4,Naukri,2024-11-12 12:07:57,2025-01-16 02:02:24,1292000,0
APP1000857,HealthTechY,Software Developer,M.Tech,Chennai,7,6,Naukri,2024-11-04 15:42:52,2024-11-25 10:37:44,1268000,1
APP1000074,Amazon,Backend Engineer,M.Tech,Bangalore,6,2,Job Fair,2025-03-31 07:01:04,2025-04-21 09:50:27,1655000,0
APP1000905,HealthTechY,Backend Engineer,MCA,Lucknow,6,3,LinkedIn,2025-05-07 12:27:26,2025-06-04 14:37:37,1127000,1
APP1000241,Google,ML Engineer,M.Tech,Hyderabad,2,5,LinkedIn,2025-03-27 16:30:07,2025-05-10 00:51:56,1672000,0
APP1000356,Swiggy,Backend Engineer,B.Tech,Lucknow,6,6,Naukri,2024-07-04 07:47:50,2024-07-05 00:49:30,1289000,1
APP1001148,Byju's,Sales Executive,MBA,Hyderabad,7,4,Company Website,2024-12-26 14:59:29,2025-01-28 22:41:23,1056000,0
APP1000545,StartUpX,Frontend Developer,B.Tech,Mumbai,9,3,Indeed,2024-02-28 12:20:31,2024-05-21 20:55:26,1171000,1
APP1001010,StartUpX,Software Developer,B.Tech,Delhi NCR,7,5,Naukri,2025-09-09 23:37:47,2025-09-10 11:59:26,1134000,1
APP1000059,Wipro,Software Developer,B.Tech,Chandigarh,7,6,LinkedIn,2024-11-27 17:14:32,2024-11-29 14:45:37,1279000,1
APP1000528,Reliance Jio,Software Developer,B.Tech,Chandigarh,5,3,LinkedIn,2025-08-25 13:35:39,2025-09-10 11:59:26,1170000,0
APP1000007,Reliance Jio,Sales Executive,MBA,Kolkata,6,3,Naukri,2024-06-11 05:52:17,2024-06-11 16:21:44,1087000,0
APP1000552,StartUpX,Software Developer,B.Tech,Bangalore,6,2,LinkedIn,2025-07-29 20:57:53,2025-09-10 11:59:26,1017000,1
APP1001144,TCS,Data Analyst,MCA,Chandigarh,7,3,Indeed,2025-04-18 20:23:02,2025-06-27 01:48:17,1205000,0
APP1001165,Swiggy,Sales Executive,MBA,Mumbai,1,3,LinkedIn,2024-05-31 22:11:48,2024-07-25 21:54:34,977000,0
APP1000694,Swiggy,Software Developer,B.Tech,Lucknow,4,3,Company Website,2024-05-30 02:01:52,2024-07-04 00:07:59,1133000,0
APP1001007,Byju's,Web Developer,B.Tech,Pune,7,6,Indeed,2025-06-04 00:08:05,2025-07-21 19:29:00,1080000,1
APP1000924,Deloitte,Chartered Accountant,Chartered Accountant,Chandigarh,4,2,Naukri,2024-10-21 11:57:21,2024-10-28 05:05:51,1440000,0
APP1000834,TCS,Software Developer,B.Tech,Lucknow,2,6,Company Website,2025-07-08 14:30:51,2025-07-18 17:08:47,1027000,0
APP1000313,Deloitte,Chartered Accountant,Chartered Accountant,Lucknow,3,4,Employee Referral,2024-06-12 18:29:34,2024-07-03 20:58:53,1369000,1
APP1000406,Microsoft,Data Scientist,PhD,Chennai,8,2,LinkedIn,2025-08-08 01:52:31,2025-08-08 05:20:54,1983000,0
APP1001035,Reliance Jio,Software Developer,MCA,Chennai,6,5,LinkedIn,2025-01-03 07:18:57,2025-02-04 21:00:07,1337000,1
APP1001147,Zomato,Backend Engineer,MCA,Hyderabad,6,3,Company Website,2024-12-09 17:07:46,2025-03-05 17:27:58,1336000,0
APP1001202,Microsoft,Data Scientist,M.Tech,Jaipur,8,3,Naukri,2024-10-19 17:28:46,2025-01-05 10:48:41,1906000,0
APP1000643,Deloitte,Business Analyst,MBA,Chennai,8,4,Company Website,2024-01-08 10:56:41,2024-02-20 06:47:31,1397000,1
APP1000401,HCL,Backend Engineer,MCA,Lucknow,5,5,Company Website,2025-01-09 17:27:21,2025-03-29 03:51:10,1350000,1
APP1001404,StartUpX,Frontend Developer,B.Tech,Lucknow,3,6,Naukri,2024-08-08 08:15:45,2024-11-01 13:49:06,914000,1
APP1000103,Adobe,ML Engineer,M.Tech,Chennai,4,2,Indeed,2024-07-22 23:02:41,2024-08-27 07:54:09,1697000,0
APP1000898,Adobe,Software Developer,B.Tech,Bangalore,5,2,Indeed,2024-09-23 06:53:32,2024-10-17 15:37:46,1397000,0
APP1000194,Amazon,Data Scientist,M.Tech,Lucknow,4,4,Company Website,2025-05-31 13:56:52,2025-07-31 02:36:02,1757000,1
APP1000736,StartUpX,Frontend Developer,B.Tech,Kolkata,6,2,Employee Referral,2024-03-18 16:07:47,2024-06-05 02:37:35,1038000,1
APP1000701,Amazon,Software Developer,B.Tech,Delhi NCR,8,4,Employee Referral,2024-04-13 08:58:49,2024-06-06 20:37:07,1540000,0
APP1001464,Microsoft,Software Developer,B.Tech,Jaipur,5,5,Employee Referral,2025-03-07 22:32:55,2025-03-15 13:28:45,1470000,0
APP1000729,Cognizant,Software Developer,B.Tech,Chennai,8,5,Naukri,2024-01-19 17:04:19,2024-02-27 06:53:29,1286000,1
APP1001422,Google,Software Developer,MCA,Chandigarh,5,5,Company Website,2024-10-26 15:26:25,2024-11-29 22:55:01,1555000,1
APP1000010,Paytm,Backend Engineer,B.Tech,Chandigarh,5,3,Job Fair,2025-08-15 11:07:42,2025-09-10 11:59:26,1163000,0
APP1000822,Wipro,Software Developer,B.Tech,Delhi NCR,4,3,Naukri,2025-01-20 20:40:46,2025-03-02 12:25:04,1154000,0
APP1001322,Flipkart,Backend Engineer,B.Tech,Kolkata,3,2,Naukri,2025-06-08 21:07:11,2025-07-09 17:46:46,1041000,1
APP1000058,Tech Mahindra,Backend Engineer,B.Tech,Jaipur,4,6,Indeed,2025-08-12 16:03:41,2025-09-10 11:59:26,1127000,1
APP1001191,HCL,Data Analyst,B.Tech,Chennai,2,3,Indeed,2024-02-12 13:44:58,2024-03-31 21:26:40,894000,0
APP1000014,Flipkart,Software Developer,M.Tech,Hyderabad,10,3,Employee Referral,2024-02-27 21:53:52,2024-05-11 02:29:32,1510000,0
APP1000992,Microsoft,Backend Engineer,B.Tech,Chandigarh,6,2,Employee Referral,2025-01-06 10:44:22,2025-02-23 11:31:36,1526000,0
APP1000168,Microsoft,Backend Engineer,MCA,Bangalore,8,3,Indeed,2025-04-01 07:26:44,2025-04-11 15:13:15,1708000,0
APP1000853,Reliance Jio,Backend Engineer,B.Tech,Hyderabad,5,6,LinkedIn,2024-08-12 01:25:17,2024-09-15 08:47:05,1177000,0
APP1000404,HCL,Software Developer,B.Tech,Ahmedabad,7,6,Company Website,2025-06-15 22:24:17,2025-06-17 17:22:47,1251000,1
APP1001110,Swiggy,Backend Engineer,MCA,Ahmedabad,5,4,LinkedIn,2024-08-17 18:47:21,2024-10-15 23:19:47,1251000,1
APP1001104,TCS,Web Developer,MCA,Hyderabad,3,4,LinkedIn,2024-03-04 14:02:03,2024-05-09 16:24:01,1104000,1
APP1000917,Cognizant,Web Developer,BCA,Chandigarh,9,3,LinkedIn,2024-05-25 09:03:55,2024-05-26 05:30:02,1188000,0
APP1000440,Zomato,Software Developer,M.Tech,Hyderabad,5,4,Naukri,2024-07-31 20:41:12,2024-10-16 11:41:50,1292000,1
APP1001027,Amazon,Software Developer,B.Tech,Ahmedabad,3,6,Job Fair,2024-02-02 07:52:26,2024-02-25 08:50:37,1372000,1
APP1000430,Wipro,Software Developer,B.Tech,Hyderabad,2,3,Job Fair,2024-01-08 10:03:23,2024-03-21 13:01:07,1033000,0
APP1000847,Cognizant,Data Analyst,BCA,Ahmedabad,5,4,Employee Referral,2024-12-10 06:40:06,2025-02-24 03:40:06,1009000,1
APP1001350,Ola,Backend Engineer,MCA,Jaipur,8,5,Company Website,2025-02-26 09:42:43,2025-05-26 20:30:20,1397000,1
APP1000354,Byju's,Sales Executive,MBA,Jaipur,0,4,Naukri,2024-09-06 23:00:22,2024-10-01 20:08:41,782000,1
APP1001333,Cognizant,Web Developer,B.Tech,Mumbai,5,5,Company Website,2025-07-01 21:32:44,2025-09-10 11:59:26,1148000,1
APP1001197,TCS,Software Developer,B.Tech,Chandigarh,8,4,Job Fair,2024-11-14 00:16:59,2024-12-18 11:07:17,1288000,0
APP1000310,Google,Data Scientist,M.Tech,Mumbai,4,2,Indeed,2024-08-13 02:41:11,2024-09-20 03:37:05,1702000,0
